@relation TEST
@attribute timeunit NUMERIC
@attribute storageCost NUMERIC
@attribute interestRate NUMERIC
@attribute compidx0lt2 NUMERIC
@attribute compidx4lt2 NUMERIC
@attribute compidx6lt2 NUMERIC
@attribute compidx8lt2 NUMERIC
@attribute compidx10lt2 NUMERIC
@attribute compidx12lt2 NUMERIC
@attribute compidx14lt2 NUMERIC
@attribute compidx0lt6 NUMERIC
@attribute compidx4lt6 NUMERIC
@attribute compidx6lt6 NUMERIC
@attribute compidx8lt6 NUMERIC
@attribute compidx10lt6 NUMERIC
@attribute compidx12lt6 NUMERIC
@attribute compidx14lt6 NUMERIC
@attribute compidx0lt10 NUMERIC
@attribute compidx4lt10 NUMERIC
@attribute compidx6lt10 NUMERIC
@attribute compidx8lt10 NUMERIC
@attribute compidx10lt10 NUMERIC
@attribute compidx12lt10 NUMERIC
@attribute compidx14lt10 NUMERIC
@attribute compidx0lt20 NUMERIC
@attribute compidx4lt20 NUMERIC
@attribute compidx6lt20 NUMERIC
@attribute compidx8lt20 NUMERIC
@attribute compidx10lt20 NUMERIC
@attribute compidx12lt20 NUMERIC
@attribute compidx14lt20 NUMERIC
@attribute compidx0lt30 NUMERIC
@attribute compidx4lt30 NUMERIC
@attribute compidx6lt30 NUMERIC
@attribute compidx8lt30 NUMERIC
@attribute compidx10lt30 NUMERIC
@attribute compidx12lt30 NUMERIC
@attribute compidx14lt30 NUMERIC
@attribute sku1 NUMERIC
@attribute sku10 NUMERIC
@attribute sku11 NUMERIC
@attribute sku12 NUMERIC
@attribute sku13 NUMERIC
@attribute sku14 NUMERIC
@attribute sku15 NUMERIC
@attribute sku16 NUMERIC
@attribute demandseg1 NUMERIC
@attribute demandseg1l1 NUMERIC
@attribute demandseg1l2 NUMERIC
@attribute demandseg1l4 NUMERIC
@attribute demandseg1l8 NUMERIC
@attribute demandseg2 NUMERIC
@attribute demandseg2l1 NUMERIC
@attribute demandseg2l2 NUMERIC
@attribute demandseg2l4 NUMERIC
@attribute demandseg2l8 NUMERIC
@attribute demandseg3 NUMERIC
@attribute demandseg3l1 NUMERIC
@attribute demandseg3l2 NUMERIC
@attribute demandseg3l4 NUMERIC
@attribute demandseg3l8 NUMERIC
@attribute LBL NUMERIC
@attribute MTLp2A NUMERIC
@attribute MTLp3A NUMERIC
@attribute MTLp4A NUMERIC
@attribute MTLp5A NUMERIC
@attribute MTLp6A NUMERIC
@attribute MTLp7A NUMERIC
@attribute MTLp8A NUMERIC
@attribute MTLp9A NUMERIC
@attribute MTLp10A NUMERIC
@attribute MTLp11A NUMERIC
@attribute MTLp12A NUMERIC
@attribute MTLp13A NUMERIC
@attribute MTLp14A NUMERIC
@attribute MTLp15A NUMERIC
@attribute MTLp16A NUMERIC

@data
   36.000,   27.000,    8.000,  874.142,  204.678,  230.752,  130.651,  122.102,  278.272,  193.201,  819.856,  179.174,  213.202,  118.335,  110.543,  268.504,  197.968,  751.424,  197.448,  225.434,  108.742,  106.358,  262.419,  221.769,  749.324,  183.978,  214.763,  102.520,  102.944,  235.998,  214.639,  734.042,  179.019,  206.537,   94.000,  100.313,  236.438,  212.075, 1465.000, 1520.000, 1341.000, 1481.000, 2003.000, 1958.000, 1633.000, 1704.000,   84.000,   90.000,   54.000,   85.000,   66.000,   92.000,   79.000,   82.000,  101.000,  104.000,   18.000,   15.000,   32.000,   35.000,   31.000, 1361.000, 1520.000, 1298.000, 1319.000, 1572.000, 1699.000, 1499.000, 1481.000, 1157.000, 1342.000, 1186.000, 1320.000, 1568.000, 1826.000, 1427.000, 1651.000
   37.000,   27.000,    8.000,  821.044,  207.255,  233.245,  130.747,  122.112,  278.031,  202.112,  735.000,  199.300,  223.786,  118.041,  110.777,  265.999,  203.892,  743.556,  206.650,  229.216,  107.681,  104.857,  257.150,  220.452,  745.041,  184.000,  214.000,  104.000,  102.000,  230.134,  215.324,  731.654,  178.466,  203.823,   97.000,   98.000,  228.519,  211.353, 1642.000, 1483.000, 1292.000, 1421.000, 1807.000, 1838.000, 1633.000, 1704.000,   83.000,   84.000,   90.000,   72.000,   77.000,   93.000,   92.000,   79.000,  121.000,  118.000,   15.000,   18.000,   15.000,   30.000,   22.000, 1331.000, 1487.000, 1284.000, 1372.000, 1449.000, 1699.000, 1494.000, 1467.000, 1126.000, 1348.000, 1166.000, 1279.000, 1564.000, 1767.000, 1341.000, 1526.000
   38.000,   27.000,    8.000,  812.533,  214.834,  240.450,  131.644,  122.897,  279.716,  201.859,  730.356,  206.070,  229.600,  117.845,  111.950,  265.067,  203.782,  718.979,  213.000,  235.000,  107.401,  105.971,  246.000,  199.000,  739.305,  184.204,  217.718,  103.861,  102.369,  230.296,  212.774,  721.849,  178.759,  201.010,   96.806,   98.673,  228.717,  209.998, 1357.000, 1471.000, 1314.000, 1468.000, 1780.000, 1825.000, 1633.000, 1704.000,   77.000,   83.000,   84.000,   54.000,   71.000,   73.000,   93.000,   92.000,   82.000,  111.000,   30.000,   15.000,   18.000,   32.000,   26.000, 1378.000, 1496.000, 1258.000, 1367.000, 1498.000, 1600.000, 1470.000, 1617.000, 1248.000, 1330.000, 1155.000, 1263.000, 1485.000, 1716.000, 1440.000, 1525.000
   39.000,   27.000,    8.000,  810.969,  219.434,  241.974,  129.602,  122.297,  274.861,  182.975,  729.892,  210.326,  231.182,  115.261,  110.841,  258.431,  184.059,  714.634,  212.386,  232.074,  106.890,  105.699,  240.845,  192.834,  733.000,  185.501,  218.984,  102.775,  102.282,  230.670,  209.381,  713.768,  181.026,  199.305,   95.756,   98.803,  229.670,  205.478, 1464.000, 1420.000, 1297.000, 1423.000, 1794.000, 1927.000, 1635.000, 1662.000,   83.000,   77.000,   83.000,   90.000,   83.000,   83.000,   73.000,   93.000,   79.000,  111.000,   32.000,   30.000,   15.000,   15.000,   26.000, 1300.000, 1422.000, 1264.000, 1323.000, 1435.000, 1622.000, 1472.000, 1459.000, 1150.000, 1337.000, 1170.000, 1262.000, 1479.000, 1734.000, 1404.000, 1513.000
   40.000,   27.000,    8.000,  819.760,  219.920,  244.244,  132.575,  119.492,  271.162,  181.840,  739.969,  209.933,  230.917,  117.733,  108.752,  252.863,  179.169,  721.978,  202.357,  224.996,  108.159,  105.539,  236.812,  187.691,  734.878,  186.139,  219.000,  104.106,  102.409,  228.769,  205.320,  714.368,  181.717,  198.863,   95.798,   98.818,  224.000,  208.000, 1354.000, 1452.000, 1314.000, 1423.000, 1866.000, 1810.000, 1635.000, 1662.000,  100.000,   83.000,   77.000,   84.000,   85.000,   82.000,   83.000,   73.000,   92.000,  101.000,   22.000,   32.000,   30.000,   18.000,   35.000, 1263.000, 1365.000, 1264.000, 1357.000, 1411.000, 1592.000, 1453.000, 1464.000, 1163.000, 1314.000, 1130.000, 1255.000, 1474.000, 1698.000, 1359.000, 1532.000
   41.000,   27.000,    8.000,  829.842,  215.679,  263.161,  132.858,  120.226,  270.038,  185.684,  751.847,  203.000,  249.000,  118.680,  109.830,  244.791,  173.486,  731.181,  193.616,  229.202,  108.000,  106.000,  208.000,  165.000,  739.000,  186.060,  218.573,  103.849,  102.805,  225.896,  199.590,  719.006,  183.000,  205.000,   95.387,   98.881,  221.798,  206.780, 1385.000, 1589.000, 1314.000, 1423.000, 1706.000, 2153.000, 1635.000, 1662.000,   82.000,  100.000,   83.000,   83.000,   72.000,   77.000,   82.000,   83.000,   93.000,  121.000,   24.000,   22.000,   32.000,   15.000,   30.000, 1257.000, 1356.000, 1264.000, 1319.000, 1445.000, 1587.000, 1437.000, 1421.000, 1216.000, 1417.000, 1181.000, 1310.000, 1559.000, 1692.000, 1384.000, 1478.000
   42.000,   27.000,    8.000,  813.285,  201.830,  266.993,  129.862,  122.087,  265.777,  179.898,  748.956,  190.420,  252.149,  112.699,  112.200,  228.280,  157.173,  740.184,  185.201,  234.824,  107.366,  107.226,  208.696,  161.968,  744.302,  180.699,  225.445,  102.503,  103.302,  229.968,  195.900,  722.498,  181.657,  207.471,   96.798,  102.000,  223.029,  204.754, 1441.000, 1437.000, 1251.000, 1391.000, 1787.000, 1945.000, 1635.000, 1691.000,   88.000,   82.000,  100.000,   77.000,   54.000,   65.000,   77.000,   82.000,   73.000,   82.000,   32.000,   24.000,   22.000,   30.000,   32.000, 1246.000, 1391.000, 1266.000, 1306.000, 1403.000, 1556.000, 1445.000, 1401.000, 1281.000, 1436.000, 1118.000, 1362.000, 1574.000, 1680.000, 1424.000, 1489.000
   43.000,   27.000,    8.000,  832.179,  197.161,  271.477,  124.967,  124.406,  266.666,  176.324,  730.000,  181.095,  254.140,  107.000,  114.657,  227.657,  154.992,  749.158,  163.180,  233.033,  101.000,  108.000,  208.000,  152.000,  762.525,  178.728,  229.090,  101.688,  103.893,  230.752,  191.861,  741.000,  181.080,  211.728,   96.369,  101.834,  223.423,  203.063, 1464.000, 1441.000, 1305.000, 1440.000, 1813.000, 1896.000, 1651.000, 1671.000,  103.000,   88.000,   82.000,   83.000,   90.000,   75.000,   65.000,   77.000,   83.000,   79.000,   22.000,   32.000,   24.000,   32.000,   15.000, 1269.000, 1378.000, 1270.000, 1309.000, 1463.000, 1549.000, 1432.000, 1490.000, 1272.000, 1455.000, 1210.000, 1364.000, 1483.000, 1710.000, 1421.000, 1552.000
   44.000,   27.000,    8.000,  830.839,  197.807,  268.602,  124.860,  125.704,  251.662,  167.241,  753.199,  178.653,  254.237,  108.489,  115.932,  220.000,  148.769,  765.000,  161.517,  237.711,  103.000,  107.000,  212.648,  153.983,  771.135,  181.000,  222.000,  101.895,  103.842,  232.755,  191.356,  744.519,  181.292,  213.201,   97.000,  101.879,  223.809,  201.482, 1396.000, 1420.000, 1226.000, 1440.000, 1856.000, 1896.000, 1651.000, 1671.000,   82.000,  103.000,   88.000,  100.000,   84.000,   64.000,   75.000,   65.000,   82.000,   92.000,   29.000,   22.000,   32.000,   22.000,   18.000, 1259.000, 1353.000, 1269.000, 1313.000, 1391.000, 1540.000, 1451.000, 1448.000, 1195.000, 1321.000, 1126.000, 1304.000, 1416.000, 1635.000, 1412.000, 1470.000
   45.000,   27.000,    8.000,  821.317,  200.527,  261.151,  139.804,  133.664,  255.099,  172.525,  742.936,  178.530,  242.724,  131.000,  129.000,  221.864,  152.936,  766.625,  165.877,  234.473,  112.913,  113.360,  217.065,  161.602,  766.426,  181.571,  224.169,  107.948,  107.356,  232.000,  192.693,  747.137,  183.304,  214.067,   98.020,  102.574,  223.673,  203.638, 1396.000, 1449.000, 1226.000, 1440.000, 1856.000, 1916.000, 1651.000, 1671.000,   91.000,   82.000,  103.000,   82.000,   83.000,   51.000,   64.000,   75.000,   77.000,   93.000,   28.000,   29.000,   22.000,   24.000,   15.000, 1242.000, 1335.000, 1259.000, 1311.000, 1384.000, 1533.000, 1425.000, 1456.000, 1186.000, 1342.000, 1128.000, 1261.000, 1400.000, 1635.000, 1406.000, 1452.000
   46.000,   27.000,    8.000,  828.848,  182.220,  275.083,  140.277,  133.547,  256.572,  176.394,  754.873,  160.026,  247.766,  128.250,  125.797,  227.346,  160.447,  769.939,  178.000,  242.000,  113.129,  110.795,  223.403,  169.989,  772.620,  184.000,  224.000,  103.000,  104.000,  228.000,  193.394,  752.502,  184.068,  215.375,   98.214,  102.469,  224.000,  201.000, 1424.000, 1372.000, 1263.000, 1440.000, 1770.000, 1946.000, 1651.000, 1671.000,   96.000,   91.000,   82.000,   88.000,   77.000,   65.000,   51.000,   64.000,   65.000,   73.000,   26.000,   28.000,   29.000,   32.000,   30.000, 1232.000, 1326.000, 1249.000, 1310.000, 1382.000, 1525.000, 1413.000, 1434.000, 1187.000, 1324.000, 1106.000, 1255.000, 1395.000, 1627.000, 1407.000, 1446.000
   47.000,   27.000,    8.000,  841.386,  184.001,  265.407,  125.591,  122.934,  259.652,  176.582,  776.153,  162.766,  235.356,  115.261,  114.968,  233.204,  162.516,  785.031,  178.604,  239.354,  108.508,  107.453,  228.418,  172.257,  776.659,  186.000,  222.000,  103.578,  104.587,  230.000,  193.659,  748.500,  186.911,  212.652,  100.000,  100.000,  223.000,  199.000, 1488.000, 1504.000, 1257.000, 1440.000, 1770.000, 1946.000, 1610.000, 1703.000,   95.000,   96.000,   91.000,  103.000,   83.000,   53.000,   65.000,   51.000,   75.000,   83.000,   32.000,   26.000,   28.000,   22.000,   32.000, 1263.000, 1354.000, 1225.000, 1320.000, 1379.000, 1523.000, 1390.000, 1446.000, 1199.000, 1352.000, 1150.000, 1266.000, 1421.000, 1621.000, 1383.000, 1446.000
   48.000,   27.000,    8.000,  805.458,  185.364,  264.601,  126.310,  123.778,  247.836,  168.180,  752.825,  167.906,  237.209,  115.055,  113.905,  219.000,  150.000,  784.529,  180.082,  234.938,  111.949,  107.798,  233.071,  178.150,  780.231,  187.319,  220.757,  105.093,  104.684,  236.000,  200.358,  742.104,  187.304,  208.478,  100.930,  100.493,  224.030,  200.317, 1413.000, 1454.000, 1257.000, 1440.000, 1759.000, 1833.000, 1610.000, 1703.000,   90.000,   95.000,   96.000,   82.000,  100.000,   50.000,   53.000,   65.000,   64.000,   82.000,   27.000,   32.000,   26.000,   29.000,   22.000, 1255.000, 1352.000, 1199.000, 1301.000, 1370.000, 1492.000, 1365.000, 1426.000, 1186.000, 1348.000, 1093.000, 1220.000, 1418.000, 1611.000, 1379.000, 1452.000
   49.000,   27.000,    8.000,  811.364,  187.959,  265.555,  125.020,  117.894,  255.142,  172.875,  761.652,  173.076,  240.628,  112.240,  104.512,  233.647,  159.526,  784.000,  181.000,  236.000,  112.302,  106.381,  247.716,  185.343,  782.642,  188.492,  219.656,  103.585,  101.019,  237.264,  203.458,  740.115,  185.789,  207.776,  100.249,   98.409,  225.890,  203.092, 1413.000, 1589.000, 1233.000, 1440.000, 1759.000, 1833.000, 1610.000, 1703.000,   84.000,   90.000,   95.000,   91.000,   82.000,   55.000,   50.000,   53.000,   51.000,   77.000,   25.000,   27.000,   32.000,   28.000,   24.000, 1230.000, 1325.000, 1199.000, 1295.000, 1370.000, 1482.000, 1364.000, 1400.000, 1155.000, 1292.000, 1108.000, 1189.000, 1397.000, 1552.000, 1379.000, 1359.000
   50.000,   27.000,    8.000,  831.556,  192.937,  266.814,  118.548,  121.030,  254.852,  175.644,  791.117,  180.533,  243.819,  106.000,  108.000,  242.919,  168.081,  806.609,  184.186,  235.000,  109.251,  105.395,  250.404,  188.947,  796.078,  189.625,  218.629,  101.214,  101.201,  238.244,  205.850,  744.402,  181.000,  201.000,  100.108,   99.236,  225.329,  204.053, 1423.000, 1589.000, 1233.000, 1440.000, 1759.000, 1833.000, 1610.000, 1703.000,   88.000,   84.000,   90.000,   96.000,   88.000,   47.000,   55.000,   50.000,   65.000,   65.000,   19.000,   25.000,   27.000,   26.000,   32.000, 1185.000, 1337.000, 1199.000, 1299.000, 1357.000, 1466.000, 1338.000, 1404.000, 1065.000, 1207.000, 1096.000, 1187.000, 1387.000, 1386.000, 1379.000, 1383.000
   51.000,   27.000,    8.000,  840.471,  191.307,  258.022,  133.144,  130.772,  255.786,  173.453,  803.208,  182.922,  234.000,  131.000,  124.000,  245.961,  167.294,  811.512,  183.100,  232.468,  116.969,  109.767,  247.352,  183.422,  795.871,  187.007,  217.076,  103.202,  106.000,  233.994,  203.310,  747.063,  181.478,  201.023,  102.322,  101.224,  225.309,  205.091, 1503.000, 1589.000, 1233.000, 1440.000, 1872.000, 1833.000, 1610.000, 1671.000,   77.000,   88.000,   84.000,   95.000,  103.000,   40.000,   47.000,   55.000,   53.000,   75.000,   34.000,   19.000,   25.000,   32.000,   22.000, 1172.000, 1288.000, 1188.000, 1286.000, 1307.000, 1423.000, 1334.000, 1370.000, 1077.000, 1234.000, 1025.000, 1247.000, 1237.000, 1385.000, 1364.000, 1372.000
   52.000,   27.000,    8.000,  835.139,  191.527,  250.071,  135.099,  132.996,  258.533,  178.552,  793.204,  184.000,  227.000,  131.594,  125.132,  247.878,  173.075,  808.520,  185.107,  220.380,  114.335,  111.879,  238.155,  185.705,  782.195,  187.594,  214.959,  104.872,  106.376,  231.000,  204.000,  749.733,  183.666,  197.272,  102.000,  102.345,  223.707,  204.809, 1459.000, 1416.000, 1252.000, 1440.000, 1678.000, 1858.000, 1619.000, 1682.000,   99.000,   77.000,   88.000,   90.000,   82.000,   58.000,   40.000,   47.000,   50.000,   64.000,   23.000,   34.000,   19.000,   27.000,   29.000, 1136.000, 1289.000, 1180.000, 1262.000, 1301.000, 1316.000, 1321.000, 1366.000, 1053.000, 1175.000, 1031.000, 1191.000, 1280.000, 1376.000, 1333.000, 1363.000
   53.000,   27.000,    8.000,  841.352,  197.111,  248.641,  144.140,  136.971,  259.479,  173.125,  791.000,  189.311,  224.981,  133.188,  125.793,  240.778,  166.682,  806.818,  192.854,  210.077,  116.458,  114.681,  234.479,  185.194,  781.804,  195.000,  210.000,  107.967,  107.310,  226.000,  203.000,  739.146,  184.656,  195.561,  103.397,  103.207,  218.869,  205.113, 1383.000, 1476.000, 1288.000, 1418.000, 1678.000, 1858.000, 1619.000, 1748.000,  101.000,   99.000,   77.000,   84.000,   91.000,   46.000,   58.000,   40.000,   55.000,   51.000,   25.000,   23.000,   34.000,   25.000,   28.000, 1132.000, 1294.000, 1171.000, 1252.000, 1225.000, 1316.000, 1290.000, 1344.000, 1034.000, 1142.000, 1020.000, 1128.000, 1280.000, 1374.000, 1318.000, 1344.000
   54.000,   27.000,    8.000,  847.082,  178.962,  255.057,  147.542,  139.438,  256.149,  158.089,  796.000,  177.017,  228.840,  135.175,  127.655,  234.876,  157.055,  802.476,  193.052,  209.818,  122.838,  117.893,  231.797,  170.527,  782.889,  193.000,  213.000,  110.153,  108.648,  224.000,  194.000,  739.794,  181.436,  193.292,  107.000,  106.000,  218.430,  202.681, 1555.000, 1506.000, 1288.000, 1418.000, 1678.000, 1858.000, 1619.000, 1748.000,   99.000,  101.000,   99.000,   88.000,   96.000,   33.000,   46.000,   58.000,   47.000,   65.000,   24.000,   25.000,   23.000,   19.000,   26.000, 1128.000, 1316.000, 1169.000, 1316.000, 1231.000, 1298.000, 1264.000, 1336.000, 1046.000, 1193.000, 1034.000, 1126.000, 1280.000, 1385.000, 1300.000, 1342.000
   55.000,   27.000,    8.000,  806.105,  179.230,  256.500,  123.250,  118.299,  255.081,  158.662,  724.000,  175.000,  228.103,  114.328,  112.614,  232.816,  153.362,  765.638,  183.000,  201.000,  121.784,  117.741,  217.225,  158.664,  777.257,  190.627,  210.318,  102.555,  102.712,  219.856,  190.940,  736.483,  180.954,  192.531,  107.752,  104.679,  215.274,  200.466, 1410.000, 1445.000, 1250.000, 1418.000, 1678.000, 1903.000, 1577.000, 1748.000,  105.000,   99.000,  101.000,   77.000,   95.000,   35.000,   33.000,   46.000,   40.000,   53.000,   25.000,   24.000,   25.000,   34.000,   32.000, 1135.000, 1315.000, 1159.000, 1280.000, 1235.000, 1333.000, 1260.000, 1331.000, 1076.000, 1162.000, 1062.000, 1152.000, 1275.000, 1382.000, 1299.000, 1324.000
   56.000,   27.000,    8.000,  806.814,  184.492,  253.766,  118.547,  115.903,  255.906,  160.934,  741.934,  176.567,  222.938,  104.605,  106.132,  232.558,  152.332,  763.621,  179.464,  199.100,  104.692,  104.498,  218.175,  154.669,  754.966,  185.000,  201.000,  100.720,  101.407,  217.081,  189.932,  733.712,  179.460,  189.729,  106.058,  102.430,  209.128,  194.103, 1410.000, 1422.000, 1250.000, 1418.000, 1678.000, 1903.000, 1577.000, 1655.000,   86.000,  105.000,   99.000,   99.000,   90.000,   28.000,   35.000,   33.000,   58.000,   50.000,   15.000,   25.000,   24.000,   23.000,   27.000, 1147.000, 1314.000, 1155.000, 1294.000, 1256.000, 1312.000, 1246.000, 1327.000, 1034.000, 1153.000, 1051.000, 1172.000, 1247.000, 1292.000, 1274.000, 1321.000
   57.000,   27.000,    8.000,  782.822,  187.929,  251.905,  119.497,  114.942,  247.302,  162.571,  735.764,  178.018,  219.296,  105.349,  104.681,  219.229,  151.562,  759.803,  176.000,  187.000,  106.719,  101.303,  216.729,  155.928,  750.982,  184.682,  196.438,  102.690,  100.242,  214.681,  189.319,  728.732,  176.565,  182.733,  106.827,  101.292,  207.761,  191.758, 1410.000, 1422.000, 1236.000, 1351.000, 1678.000, 1903.000, 1577.000, 1655.000,   97.000,   86.000,  105.000,  101.000,   84.000,   37.000,   28.000,   35.000,   46.000,   55.000,   20.000,   15.000,   25.000,   25.000,   25.000, 1133.000, 1259.000, 1155.000, 1277.000, 1239.000, 1312.000, 1246.000, 1319.000, 1049.000, 1159.000, 1077.000, 1143.000, 1239.000, 1308.000, 1271.000, 1319.000
   58.000,   27.000,    8.000,  818.421,  189.303,  216.728,  127.901,  114.072,  251.828,  170.934,  758.237,  177.427,  171.792,  115.696,  104.071,  219.788,  154.675,  793.719,  178.497,  179.220,  108.818,  101.124,  214.849,  159.304,  753.349,  183.629,  186.588,  103.251,   99.900,  213.850,  189.237,  728.941,  176.000,  178.521,  104.864,  100.439,  206.842,  192.379, 1410.000, 1323.000, 1212.000, 1351.000, 1678.000, 1903.000, 1577.000, 1655.000,  120.000,   97.000,   86.000,   99.000,   88.000,   32.000,   37.000,   28.000,   33.000,   47.000,   30.000,   20.000,   15.000,   24.000,   19.000, 1200.000, 1266.000, 1230.000, 1305.000, 1242.000, 1284.000, 1248.000, 1311.000, 1033.000, 1142.000, 1029.000, 1134.000, 1239.000, 1304.000, 1270.000, 1348.000
   59.000,   27.000,    8.000,  843.573,  171.807,  181.764,  127.813,  114.578,  242.437,  164.494,  790.731,  166.188,  148.827,  116.643,  104.316,  214.434,  151.277,  803.315,  178.548,  171.014,  104.346,  100.524,  215.583,  164.113,  764.485,  180.991,  182.508,  100.000,  100.000,  220.000,  188.042,  734.908,  176.616,  174.151,  103.290,  100.000,  208.831,  192.728, 1410.000, 1323.000, 1176.000, 1351.000, 1678.000, 1903.000, 1443.000, 1655.000,  111.000,  120.000,   97.000,  105.000,   77.000,   22.000,   32.000,   37.000,   35.000,   40.000,   21.000,   30.000,   20.000,   25.000,   34.000, 1132.000, 1270.000, 1182.000, 1247.000, 1244.000, 1295.000, 1251.000, 1307.000, 1002.000, 1140.000, 1018.000, 1121.000, 1238.000, 1310.000, 1267.000, 1327.000
   60.000,   27.000,    8.000,  863.168,  168.842,  186.086,  129.656,  125.971,  239.812,  166.630,  821.713,  153.000,  175.000,  114.000,  122.000,  213.997,  155.521,  822.381,  175.645,  177.272,  104.668,  104.649,  214.099,  175.044,  759.000,  179.212,  182.848,  100.427,  101.371,  218.168,  191.838,  732.863,  176.135,  174.389,  102.000,  103.000,  214.000,  193.995, 1410.000, 1331.000, 1223.000, 1351.000, 1678.000, 1903.000, 1443.000, 1655.000,  108.000,  111.000,  120.000,   86.000,   99.000,   26.000,   22.000,   32.000,   28.000,   58.000,   27.000,   21.000,   30.000,   15.000,   23.000, 1142.000, 1248.000, 1151.000, 1231.000, 1224.000, 1295.000, 1223.000, 1300.000, 1043.000, 1123.000, 1026.000, 1145.000, 1235.000, 1284.000, 1215.000, 1291.000
   61.000,   27.000,    8.000,  805.175,  169.185,  189.348,  128.185,  121.814,  241.740,  170.703,  774.088,  159.901,  178.573,  112.004,  112.318,  218.510,  160.730,  805.838,  186.307,  190.436,  100.149,   99.830,  221.000,  177.000,  758.513,  178.747,  183.345,   99.118,  100.257,  217.771,  192.684,  734.522,  176.131,  173.523,  100.922,  103.440,  214.155,  194.522, 1410.000, 1364.000, 1250.000, 1308.000, 1678.000, 1903.000, 1443.000, 1655.000,  105.000,  108.000,  111.000,   97.000,  101.000,   31.000,   26.000,   22.000,   37.000,   46.000,   24.000,   27.000,   21.000,   20.000,   25.000, 1142.000, 1215.000, 1153.000, 1288.000, 1249.000, 1316.000, 1262.000, 1305.000, 1069.000, 1105.000, 1040.000, 1116.000, 1236.000, 1313.000, 1278.000, 1333.000
   62.000,   27.000,    8.000,  809.278,  172.779,  190.673,  125.498,  122.571,  232.515,  166.072,  774.007,  169.514,  180.025,  107.214,  109.139,  230.000,  150.000,  785.654,  188.812,  189.280,   99.915,  100.839,  223.973,  175.655,  755.887,  177.625,  181.078,   98.825,  100.494,  212.000,  201.000,  736.193,  175.578,  168.945,  100.127,  100.782,  210.996,  195.158, 1410.000, 1364.000, 1119.000, 1387.000, 1678.000, 1903.000, 1425.000, 1616.000,   97.000,  105.000,  108.000,  120.000,   99.000,   20.000,   31.000,   26.000,   32.000,   33.000,   25.000,   24.000,   27.000,   30.000,   24.000, 1138.000, 1207.000, 1148.000, 1212.000, 1231.000, 1297.000, 1260.000, 1306.000, 1017.000, 1143.000, 1033.000, 1105.000, 1229.000, 1314.000, 1246.000, 1316.000
   63.000,   27.000,    8.000,  805.818,  179.829,  189.717,  124.798,  127.507,  234.013,  169.555,  760.110,  181.231,  178.363,  109.000,  115.000,  225.695,  157.665,  771.202,  193.526,  184.947,  100.947,  102.996,  216.000,  180.000,  733.705,  175.255,  176.162,  101.439,  101.966,  212.722,  200.843,  734.540,  177.704,  163.982,  100.726,  100.558,  209.675,  196.278, 1262.000, 1394.000, 1255.000, 1364.000, 1678.000, 1903.000, 1417.000, 1555.000,  116.000,   97.000,  105.000,  111.000,  105.000,   28.000,   20.000,   31.000,   22.000,   35.000,   40.000,   25.000,   24.000,   21.000,   25.000, 1135.000, 1203.000, 1143.000, 1224.000, 1219.000, 1318.000, 1218.000, 1298.000, 1053.000, 1116.000, 1026.000, 1100.000, 1215.000, 1317.000, 1282.000, 1349.000
   64.000,   27.000,    8.000,  807.515,  185.837,  179.455,  124.718,  127.596,  230.165,  179.203,  766.491,  187.079,  175.209,  109.864,  114.550,  216.903,  170.766,  751.512,  192.000,  172.000,  101.512,  104.894,  215.225,  182.303,  735.397,  174.938,  169.584,  100.462,  101.921,  211.623,  199.788,  727.412,  178.010,  160.045,  100.044,  100.436,  209.334,  197.263, 1240.000, 1394.000, 1255.000, 1364.000, 1678.000, 1903.000, 1417.000, 1555.000,   95.000,  116.000,   97.000,  108.000,   86.000,   26.000,   28.000,   20.000,   26.000,   28.000,   32.000,   40.000,   25.000,   27.000,   15.000, 1135.000, 1235.000, 1143.000, 1214.000, 1244.000, 1317.000, 1255.000, 1321.000, 1064.000, 1123.000, 1020.000, 1193.000, 1238.000, 1326.000, 1276.000, 1348.000
   65.000,   27.000,    8.000,  794.827,  187.276,  181.842,  124.197,  125.317,  228.426,  160.316,  745.060,  185.853,  175.813,  108.603,  112.086,  214.855,  161.496,  730.939,  187.137,  171.305,   98.694,  101.364,  214.642,  182.607,  731.792,  175.948,  166.000,   97.499,  101.994,  212.062,  198.597,  702.000,  179.322,  157.597,   98.000,  100.000,  209.041,  196.984, 1240.000, 1335.000, 1255.000, 1364.000, 1678.000, 1903.000, 1417.000, 1555.000,   95.000,   95.000,  116.000,  105.000,   97.000,   33.000,   26.000,   28.000,   31.000,   37.000,   26.000,   32.000,   40.000,   24.000,   20.000, 1164.000, 1229.000, 1143.000, 1211.000, 1244.000, 1325.000, 1251.000, 1321.000, 1006.000, 1108.000, 1017.000, 1119.000, 1233.000, 1309.000, 1276.000, 1348.000
